price,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathroom_qty,bathroom_type
240.0,1.28183,103.84657,Hotel,Hotel room,2,1.0,1.0,1,private
328.0,1.28132,103.84491,Hotel,Hotel room,2,1.0,1.0,1,private
296.0,1.28173,103.84612,Hotel,Hotel room,2,1.0,1.0,1,private
92.0,1.40089,103.74543,Apartment,Private room,1,1.0,1.0,1,shared
185.0,1.37599,103.90221,Condominium,Entire home/apt,4,2.0,2.0,2,baths
328.0,1.27948,103.85406,Apartment,Entire home/apt,6,2.0,3.0,3,baths
79.0,1.28509,103.84344,Apartment,Private room,1,1.0,1.0,1,private
40.0,1.28469,103.84346,Apartment,Private room,1,1.0,1.0,2,shared
179.0,1.2734,103.8442,Condominium,Entire home/apt,2,1.0,1.0,1,baths
151.0,1.35269,103.84982,Condominium,Entire home/apt,4,2.0,2.0,2,baths
55.0,1.33036,103.88844,Apartment,Private room,2,1.0,1.0,1,shared
40.0,1.3672,103.89748,Apartment,Private room,1,1.0,1.0,2,shared
151.0,1.2753,103.8453,Condominium,Entire home/apt,2,1.0,1.0,1,baths
179.0,1.35254,103.84979,Condominium,Entire home/apt,3,2.0,2.0,2,baths
151.0,1.33692,103.741,Condominium,Entire home/apt,2,1.0,1.0,1,baths
182.0,1.31683,103.75854,Apartment,Entire home/apt,3,2.0,2.0,1,baths
100.0,1.30726,103.89856,Condominium,Entire home/apt,2,1.0,1.0,1,baths
610.0,1.29083,103.84284,Condominium,Entire home/apt,5,2.0,3.0,2,baths
47.0,1.31046,103.86234,Apartment,Private room,1,1.0,1.0,3,shared
161.0,1.27573,103.84363,Condominium,Entire home/apt,2,1.0,1.0,1,baths
156.0,1.30315,103.86342,Condominium,Entire home/apt,2,1.0,1.0,1,baths
78.0,1.37461,103.9027,Apartment,Private room,1,1.0,1.0,1,baths
120.0,1.29406,103.82778,Condominium,Entire home/apt,2,1.0,1.0,1,baths
183.0,1.28001,103.78546,Hotel,Private room,1,1.0,1.0,1,shared
113.0,1.2818,103.78558,Hotel,Hotel room,1,1.0,1.0,1,shared
66.0,1.31103,103.87403,Apartment,Hotel room,1,1.0,1.0,2,shared
172.0,1.27903,103.84864,Condominium,Entire home/apt,2,1.0,1.0,1,baths
102.0,1.30314,103.86109,Condominium,Entire home/apt,2,1.0,1.0,1,baths
144.0,1.30326,103.86299,Condominium,Entire home/apt,2,1.0,1.0,1,baths
137.0,1.27568,103.84582,Condominium,Entire home/apt,2,1.0,1.0,1,baths
185.0,1.32621,103.85048,Apartment,Entire home/apt,4,2.0,2.0,2,baths
59.0,1.28443,103.83417,Apartment,Private room,1,1.0,1.0,2,shared
151.0,1.27629,103.84563,Condominium,Entire home/apt,2,1.0,1.0,1,baths
190.0,1.29917,103.83863,Apartment,Hotel room,2,1.0,1.0,1,baths
158.0,1.33676,103.74125,Condominium,Entire home/apt,4,2.0,2.0,2,baths
124.0,1.33714,103.74138,Condominium,Entire home/apt,2,1.0,1.0,1,baths
155.0,1.3284,103.85106,Condominium,Entire home/apt,4,2.0,2.0,2,baths
650.0,1.29374,103.8279,Apartment,Entire home/apt,6,3.0,4.0,2,baths
150.0,1.33073,103.86619,Condominium,Entire home/apt,2,1.0,1.0,1,baths
183.0,1.28129,103.78759,Home,Private room,2,1.0,1.0,1,shared
437.0,1.29902,103.85153,Apartment,Entire home/apt,4,2.0,2.0,2,baths
125.0,1.33186,103.86885,Condominium,Entire home/apt,2,1.0,1.0,1,baths
113.0,1.30183,103.86141,Condominium,Entire home/apt,2,1.0,1.0,1,baths
144.0,1.3028,103.86315,Condominium,Entire home/apt,2,1.0,1.0,1,baths
40.0,1.28443,103.83417,Apartment,Private room,1,1.0,1.0,2,shared
69.0,1.28302,103.84158,Apartment,Private room,1,1.0,1.0,1,private
45.0,1.2842,103.84255,Apartment,Private room,1,1.0,1.0,1,private
146.0,1.31549,103.75867,Condominium,Entire home/apt,4,2.0,2.0,1,baths
149.0,1.28443,103.83417,Apartment,Entire home/apt,1,1.0,1.0,1,baths
59.0,1.28443,103.83417,Apartment,Private room,1,1.0,1.0,2,shared
49.0,1.31188,103.86005,Apartment,Private room,1,1.0,1.0,3,shared
137.0,1.33037,103.86625,Condominium,Entire home/apt,2,1.0,1.0,1,baths
59.0,1.28426,103.83438,Apartment,Private room,1,1.0,1.0,2,shared
59.0,1.28461,103.83402,Apartment,Private room,1,1.0,1.0,2,shared
149.0,1.2846,103.834,Apartment,Entire home/apt,1,1.0,1.0,1,baths
59.0,1.28443,103.83417,Apartment,Private room,1,1.0,1.0,2,shared
149.0,1.28429,103.83433,Apartment,Entire home/apt,1,1.0,1.0,1,baths
149.0,1.28443,103.83417,Apartment,Entire home/apt,1,1.0,1.0,1,baths
85.0,1.28192,103.85291,Condominium,Private room,1,1.0,1.0,1,private
180.0,1.27383,103.84636,Condominium,Entire home/apt,2,1.0,1.0,1,baths
149.0,1.28414,103.83401,Apartment,Entire home/apt,1,1.0,1.0,1,baths
59.0,1.28434,103.83395,Apartment,Private room,1,1.0,1.0,2,shared
789.0,1.30493,103.83752,Apartment,Entire home/apt,5,2.0,3.0,2,baths
799.0,1.30277,103.83637,Apartment,Entire home/apt,5,2.0,2.0,2,baths
43.0,1.28438,103.83383,Apartment,Private room,1,1.0,1.0,2,shared
40.0,1.28412,103.83408,Apartment,Private room,1,1.0,1.0,2,shared
33.0,1.31516,103.86111,Apartment,Shared room,1,1.0,1.0,21,shared
33.0,1.31397,103.86151,Apartment,Shared room,1,1.0,1.0,21,shared
78.0,1.31549,103.86139,Apartment,Private room,2,1.0,1.0,4,shared
212.0,1.28289,103.83225,Apartment,Entire home/apt,6,3.0,3.0,1,baths
615.0,1.29425,103.82748,Apartment,Entire home/apt,6,3.0,3.0,2,baths
495.0,1.294,103.82669,Apartment,Entire home/apt,4,2.0,2.0,2,baths
375.0,1.29423,103.82797,Apartment,Entire home/apt,2,1.0,1.0,1,baths
40.0,1.28404,103.83408,Apartment,Private room,1,1.0,1.0,2,shared
56.0,1.28451,103.83381,Apartment,Private room,1,1.0,1.0,2,shared
69.0,1.28359,103.84135,Apartment,Private room,1,1.0,1.0,1,private
435.0,1.29872,103.86055,Condominium,Entire home/apt,2,1.0,1.0,1,baths
49.0,1.3104,103.86166,Apartment,Private room,1,1.0,1.0,3,shared
135.0,1.28197,103.85214,Condominium,Entire home/apt,1,1.0,1.0,2,baths
59.0,1.28405,103.83417,Apartment,Private room,1,1.0,1.0,2,shared
35.0,1.31499,103.90373,Home,Private room,1,1.0,1.0,1,shared
56.0,1.28428,103.83395,Apartment,Private room,1,1.0,1.0,2,shared
465.0,1.30199,103.82875,Apartment,Entire home/apt,3,1.0,1.0,1,baths
59.0,1.31023,103.86146,Apartment,Private room,1,1.0,1.0,3,shared
113.0,1.28065,103.85155,Condominium,Entire home/apt,1,1.0,1.0,1,baths
385.0,1.29099,103.84237,Condominium,Entire home/apt,3,1.0,1.0,1,baths
278.0,1.32899,103.84333,Condominium,Entire home/apt,6,3.0,3.0,3,baths
650.0,1.29093,103.84204,Apartment,Entire home/apt,6,3.0,4.0,2,baths
500.0,1.29261,103.82625,Condominium,Entire home/apt,4,2.0,2.0,2,baths
40.0,1.28436,103.83392,Apartment,Private room,1,1.0,1.0,2,shared
50.0,1.29843,103.82838,Condominium,Private room,1,1.0,1.0,1,private
500.0,1.36298,103.83862,Apartment,Private room,1,1.0,1.0,1,private
288.0,1.3203,103.86503,Apartment,Entire home/apt,6,3.0,3.0,3,baths
59.0,1.28379,103.84159,Apartment,Private room,1,1.0,1.0,2,shared
144.0,1.27615,103.84504,Condominium,Entire home/apt,2,1.0,1.0,1,baths
208.0,1.31261,103.88793,Apartment,Entire home/apt,6,3.0,3.0,3,baths
140.0,1.31096,103.85202,Apartment,Entire home/apt,2,1.0,3.0,1,baths
150.0,1.31439,103.84467,Condominium,Private room,2,1.0,1.0,1,private
248.0,1.31275,103.88838,Apartment,Entire home/apt,10,3.0,3.0,3,baths
148.0,1.29436,103.82907,Condominium,Entire home/apt,3,1.0,1.0,1,baths
50.0,1.33638,103.69361,Home,Private room,1,1.0,1.0,2,shared
59.0,1.28529,103.84204,Apartment,Private room,1,1.0,1.0,2,shared
65.0,1.3533,103.83454,Condominium,Private room,1,1.0,1.0,1,shared
208.0,1.30968,103.87822,Apartment,Entire home/apt,10,3.0,3.0,3,baths
208.0,1.30987,103.87608,Apartment,Entire home/apt,10,3.0,3.0,3,baths
135.0,1.29417,103.83844,Condominium,Private room,1,1.0,2.0,1,baths
78.0,1.38328,103.86828,Home,Private room,2,1.0,3.0,1,shared
330.0,1.39256,103.90516,Apartment,Private room,6,3.0,3.0,1,shared
208.0,1.31232,103.85832,Apartment,Entire home/apt,4,2.0,2.0,1,baths
70.0,1.30257,103.8602,Hostel,Hotel room,1,1.0,1.0,3,baths
69.0,1.30264,103.85963,Hostel,Hotel room,1,1.0,1.0,3,baths
120.0,1.31097,103.85411,Apartment,Entire home/apt,2,1.0,2.0,1,baths
70.0,1.30255,103.85847,Hostel,Hotel room,1,1.0,1.0,3,baths
68.0,1.30083,103.8581,Hostel,Hotel room,1,1.0,1.0,3,baths
71.0,1.3022,103.85818,Hostel,Hotel room,1,1.0,1.0,2,baths
340.0,1.28983,103.8323,Apartment,Entire home/apt,3,1.0,1.0,2,baths
130.0,1.31138,103.85273,Apartment,Entire home/apt,2,1.0,2.0,1,baths
120.0,1.30954,103.85358,Apartment,Entire home/apt,2,1.0,2.0,1,baths
139.0,1.32861,103.86406,Apartment,Entire home/apt,5,2.0,2.0,2,baths
288.0,1.3245,103.84842,Apartment,Entire home/apt,7,3.0,3.0,2,baths
59.0,1.2841,103.84253,Apartment,Private room,1,1.0,1.0,2,shared
278.0,1.32703,103.84348,Apartment,Entire home/apt,6,3.0,3.0,2,baths
160.0,1.32477,103.91454,Home,Private room,3,1.0,2.0,1,private
288.0,1.30287,103.84873,Apartment,Entire home/apt,9,3.0,6.0,2,baths
79.0,1.2841,103.84253,Apartment,Private room,1,1.0,1.0,1,private
275.0,1.31713,103.82727,Apartment,Entire home/apt,2,1.0,1.0,1,baths
278.0,1.29453,103.84248,Apartment,Entire home/apt,6,3.0,3.0,2,baths
69.0,1.2841,103.84253,Apartment,Private room,1,1.0,1.0,2,shared
256.0,1.29544,103.84183,Apartment,Entire home/apt,3,1.0,1.0,1,baths
395.0,1.31736,103.82718,Apartment,Entire home/apt,4,2.0,3.0,2,baths
268.0,1.32217,103.86509,Apartment,Entire home/apt,6,3.0,3.0,2,baths
196.0,1.27527,103.8454,Condominium,Entire home/apt,4,2.0,2.0,2,baths
175.0,1.27316,103.84518,Condominium,Entire home/apt,2,1.0,1.0,1,baths
411.0,1.28196,103.8429,Hotel,Hotel room,3,1.0,2.0,1,private
59.0,1.28559,103.8332,Apartment,Private room,1,1.0,1.0,2,shared
212.0,1.30469,103.85185,Hotel,Shared room,2,1.0,1.0,0,shared
180.0,1.33661,103.74405,Apartment,Private room,2,2.0,2.0,2,baths
474.0,1.29191,103.80647,Apartment,Entire home/apt,3,2.0,2.0,1,baths
148.0,1.32786,103.84678,Condominium,Entire home/apt,4,1.0,1.0,1,baths
288.0,1.30213,103.8491,Apartment,Entire home/apt,8,3.0,5.0,2,baths
400.0,1.27864,103.78706,Apartment,Entire home/apt,2,1.0,1.0,1,baths
268.0,1.2836,103.84368,Hotel,Hotel room,2,1.0,1.0,1,private
265.0,1.28152,103.84492,Hotel,Hotel room,2,1.0,1.0,1,private
159.0,1.28155,103.84517,Hotel,Hotel room,1,1.0,1.0,1,private
351.0,1.28239,103.84502,Hotel,Hotel room,4,1.0,2.0,1,private
59.0,1.31068,103.86118,Apartment,Private room,1,1.0,1.0,3,shared
39.0,1.3147,103.88163,Apartment,Private room,1,1.0,1.0,3,shared
236.0,1.29047,103.80677,Apartment,Entire home/apt,2,1.0,1.0,1,baths
288.0,1.30169,103.84974,Apartment,Entire home/apt,6,3.0,6.0,2,baths
268.0,1.32045,103.86536,Apartment,Entire home/apt,6,3.0,5.0,2,baths
78.0,1.2834,103.84367,Condominium,Private room,1,1.0,1.0,3,baths
144.0,1.33527,103.7428,Condominium,Entire home/apt,2,1.0,1.0,1,baths
51.0,1.3055,103.85357,Hostel,Shared room,2,1.0,10.0,4,shared
180.0,1.2951,103.82826,Condominium,Private room,1,1.0,1.0,1,shared
79.0,1.28351,103.84163,Apartment,Private room,1,1.0,1.0,1,private
49.0,1.31098,103.86005,Apartment,Private room,1,1.0,1.0,3,shared
49.0,1.3147,103.88163,Apartment,Private room,1,1.0,1.0,3,shared
165.0,1.33696,103.74286,Condominium,Entire home/apt,3,2.0,2.0,1,baths
59.0,1.30834,103.86318,Apartment,Private room,1,1.0,1.0,3,baths
98.0,1.3752,103.75193,Condominium,Private room,2,1.0,1.0,1,shared
288.0,1.30064,103.84873,Apartment,Entire home/apt,8,3.0,4.0,2,baths
88.0,1.28534,103.84224,Condominium,Private room,1,1.0,1.0,3,shared
131.0,1.33517,103.74298,Condominium,Entire home/apt,2,1.0,1.0,1,baths
75.0,1.29424,103.76741,Home,Private room,1,1.0,1.0,1,shared
70.0,1.38296,103.86942,Home,Private room,2,1.0,1.0,1,shared
288.0,1.30124,103.85181,Apartment,Entire home/apt,6,3.0,6.0,3,baths
140.0,1.3111,103.85401,Condominium,Entire home/apt,2,1.0,2.0,1,baths
140.0,1.31072,103.85421,Apartment,Entire home/apt,2,1.0,1.0,1,baths
49.0,1.3101,103.8621,Apartment,Private room,1,1.0,1.0,3,shared
298.0,1.30091,103.84751,Apartment,Entire home/apt,8,3.0,6.0,2,baths
59.0,1.31566,103.88067,Apartment,Private room,1,1.0,1.0,3,baths
40.0,1.33817,103.92209,Home,Private room,2,4.0,1.0,4,shared
69.0,1.31181,103.85895,Apartment,Private room,1,1.0,1.0,1,private
215.0,1.3269,103.85245,Condominium,Entire home/apt,7,3.0,4.0,2,baths
100.0,1.31588,103.90364,Apartment,Entire home/apt,2,1.0,1.0,1,baths
65.0,1.31056,103.92487,Condominium,Private room,2,1.0,1.0,1,shared
39.0,1.3147,103.88163,Apartment,Private room,1,1.0,1.0,3,shared
39.0,1.3147,103.88163,Apartment,Private room,1,1.0,1.0,3,shared
49.0,1.31006,103.86226,Apartment,Private room,1,1.0,1.0,3,shared
59.0,1.31144,103.86032,Apartment,Private room,1,1.0,1.0,3,shared
160.0,1.27499,103.84535,Apartment,Entire home/apt,2,1.0,1.0,1,baths
250.0,1.34036,103.87977,Apartment,Entire home/apt,3,2.0,4.0,3,baths
39.0,1.3147,103.88163,Apartment,Private room,1,1.0,1.0,3,shared
48.0,1.30738,103.76242,Apartment,Private room,1,1.0,1.0,2,shared
70.0,1.35432,103.88926,Condominium,Entire home/apt,1,2.0,2.0,1,baths
59.0,1.2841,103.84253,Apartment,Private room,1,1.0,1.0,2,shared
198.0,1.30715,103.84713,Condominium,Entire home/apt,5,2.0,4.0,2,baths
105.0,1.28754,103.84993,Hostel,Hotel room,1,1.0,1.0,16,shared
120.0,1.28742,103.84822,Hostel,Hotel room,2,1.0,1.0,16,shared
55.0,1.28897,103.848,Hostel,Hotel room,1,1.0,1.0,16,baths
110.0,1.30909,103.85459,Apartment,Entire home/apt,2,1.0,2.0,1,baths
49.0,1.31017,103.86266,Apartment,Private room,1,1.0,1.0,3,shared
250.0,1.2836,103.8294,Apartment,Entire home/apt,2,1.0,1.0,1,baths
575.0,1.29702,103.80439,Apartment,Entire home/apt,6,3.0,3.0,2,baths
300.0,1.30482,103.78462,Apartment,Entire home/apt,4,2.0,2.0,2,baths
268.0,1.32868,103.86784,Condominium,Entire home/apt,6,3.0,3.0,2,baths
113.0,1.28976,103.84939,Condominium,Private room,2,1.0,1.0,1,private
34.0,1.28612,103.83153,Hostel,Hotel room,1,1.0,1.0,1,shared
28.0,1.2844,103.83353,Hostel,Hotel room,1,1.0,1.0,1,shared
30.0,1.28471,103.83366,Hostel,Hotel room,1,1.0,1.0,1,shared
178.0,1.3142,103.85316,Apartment,Entire home/apt,5,2.0,2.0,1,baths
69.0,1.3109,103.85846,Apartment,Private room,1,1.0,1.0,1,private
34.0,1.28389,103.83154,Hostel,Hotel room,1,1.0,1.0,1,shared
36.0,1.28584,103.83342,Hostel,Hotel room,1,1.0,1.0,1,shared
405.0,1.31197,103.76126,Apartment,Entire home/apt,6,3.0,3.0,2,baths
26.0,1.28426,103.8336,Hostel,Hotel room,1,1.0,1.0,1,shared
32.0,1.28454,103.83187,Hostel,Hotel room,1,1.0,1.0,1,shared
82.0,1.3112,103.7953,Condominium,Private room,2,1.0,1.0,1,private
98.0,1.28844,103.84782,Hostel,Hotel room,2,1.0,1.0,13,baths
208.0,1.32253,103.85245,Apartment,Entire home/apt,6,2.0,2.0,2,baths
160.0,1.28549,103.83389,Apartment,Entire home/apt,2,1.0,1.0,1,baths
280.0,1.29104,103.82984,Apartment,Entire home/apt,5,2.0,2.0,3,baths
325.0,1.28833,103.83704,Apartment,Entire home/apt,6,3.0,3.0,3,baths
330.0,1.31864,103.84894,Apartment,Entire home/apt,2,1.0,1.0,1,baths
180.0,1.34197,103.77331,Apartment,Entire home/apt,2,1.0,1.0,1,baths
180.0,1.33984,103.77312,Apartment,Entire home/apt,2,1.0,1.0,1,baths
180.0,1.33957,103.77295,Apartment,Entire home/apt,2,1.0,1.0,1,baths
180.0,1.34023,103.77124,Apartment,Entire home/apt,2,1.0,1.0,1,baths
390.0,1.31197,103.76135,Apartment,Entire home/apt,6,3.0,3.0,2,baths
320.0,1.29204,103.8068,Apartment,Entire home/apt,2,1.0,1.0,1,baths
300.0,1.31932,103.84737,Apartment,Entire home/apt,2,1.0,2.0,1,baths
290.0,1.29828,103.83866,Condominium,Entire home/apt,2,1.0,1.0,1,baths
60.0,1.30693,103.76314,Apartment,Private room,1,1.0,1.0,1,private
60.0,1.35731,103.86381,Home,Private room,1,1.0,1.0,1,shared
229.0,1.30971,103.85948,Hostel,Hotel room,8,1.0,8.0,3,shared
150.0,1.31167,103.85816,Hostel,Hotel room,6,1.0,6.0,3,shared
98.0,1.31691,103.85723,Apartment,Entire home/apt,3,1.0,1.0,1,baths
180.0,1.31055,103.85994,Hostel,Hotel room,6,1.0,6.0,0,baths
52.0,1.28864,103.85,Hostel,Hotel room,1,1.0,1.0,16,baths
75.0,1.28848,103.84794,Hostel,Hotel room,2,1.0,1.0,13,baths
75.0,1.28809,103.84895,Hostel,Hotel room,2,1.0,1.0,13,shared
53.0,1.31477,103.855,Apartment,Private room,3,1.0,1.0,3,shared
95.0,1.31689,103.85484,Apartment,Private room,2,1.0,1.0,2,baths
476.0,1.30268,103.83166,Apartment,Entire home/apt,5,2.0,3.0,2,baths
193.0,1.35286,103.8205,Apartment,Entire home/apt,3,1.0,1.0,2,baths
661.0,1.3035,103.83194,Apartment,Entire home/apt,7,3.0,4.0,2,baths
586.0,1.3022,103.83329,Condominium,Entire home/apt,5,2.0,3.0,2,baths
661.0,1.30364,103.83197,Condominium,Entire home/apt,7,3.0,4.0,2,baths
85.0,1.43479,103.80013,Apartment,Private room,1,1.0,1.0,1,shared
208.0,1.32793,103.86388,Apartment,Entire home/apt,6,2.0,2.0,2,baths
410.0,1.29922,103.84289,Apartment,Entire home/apt,5,2.0,3.0,2,baths
170.0,1.29057,103.84984,Condominium,Private room,2,1.0,1.0,1,private
581.0,1.30062,103.84313,Apartment,Entire home/apt,7,3.0,4.0,2,baths
557.0,1.29869,103.84119,Apartment,Entire home/apt,5,2.0,3.0,2,baths
581.0,1.29912,103.84106,Apartment,Entire home/apt,7,3.0,4.0,2,baths
40.0,1.4315,103.77812,Home,Private room,2,1.0,2.0,1,shared
45.0,1.31623,103.9,Home,Private room,2,1.0,2.0,2,shared
69.0,1.34546,103.72175,Condominium,Private room,1,1.0,1.0,1,shared
631.0,1.31034,103.83846,Apartment,Entire home/apt,6,3.0,4.0,2,baths
60.0,1.31249,103.88851,Apartment,Private room,2,1.0,1.0,1,private
410.0,1.29182,103.84055,Apartment,Entire home/apt,5,2.0,3.0,2,baths
298.0,1.31736,103.85228,Apartment,Entire home/apt,6,3.0,6.0,2,baths
435.0,1.30062,103.83062,Condominium,Entire home/apt,3,1.0,1.0,1,baths
130.0,1.30353,103.85038,Apartment,Shared room,4,1.0,4.0,0,baths
431.0,1.29184,103.84229,Apartment,Entire home/apt,5,2.0,3.0,2,baths
73.0,1.31292,103.79761,Apartment,Private room,1,1.0,1.0,1,shared
159.0,1.28072,103.85373,Condominium,Entire home/apt,1,3.0,3.0,2,baths
155.0,1.27553,103.84522,Condominium,Entire home/apt,2,1.0,1.0,1,baths
200.0,1.30751,103.83773,Condominium,Entire home/apt,4,2.0,2.0,2,baths
30.0,1.31117,103.86214,Apartment,Private room,1,1.0,1.0,3,shared
120.0,1.39158,103.89581,Condominium,Private room,1,1.0,1.0,1,private
250.0,1.28906,103.84943,Hostel,Hotel room,6,3.0,3.0,1,private
180.0,1.3252,103.84058,Condominium,Entire home/apt,2,1.0,1.0,1,baths
200.0,1.3029,103.86337,Apartment,Entire home/apt,2,1.0,1.0,1,baths
105.0,1.32707,103.94985,Apartment,Entire home/apt,2,1.0,1.0,1,baths
85.0,1.43519,103.79981,Apartment,Private room,1,1.0,1.0,1,shared
86.0,1.31878,103.85252,Apartment,Entire home/apt,2,1.0,1.0,2,baths
510.0,1.3529,103.81887,Condominium,Entire home/apt,6,3.0,3.0,2,baths
113.0,1.30286,103.86332,Condominium,Entire home/apt,2,1.0,1.0,1,baths
126.0,1.30326,103.86108,Condominium,Entire home/apt,2,1.0,1.0,1,baths
114.0,1.30302,103.86283,Condominium,Entire home/apt,2,1.0,1.0,1,baths
144.0,1.3032,103.86256,Condominium,Entire home/apt,2,1.0,1.0,1,baths
121.0,1.30252,103.86128,Condominium,Entire home/apt,2,1.0,1.0,1,baths
156.0,1.30332,103.86344,Condominium,Entire home/apt,2,1.0,1.0,1,baths
150.0,1.33185,103.86606,Condominium,Entire home/apt,2,1.0,1.0,1,baths
250.0,1.31603,103.84066,Apartment,Entire home/apt,3,1.0,1.0,1,baths
50.0,1.36866,103.89943,Apartment,Private room,1,1.0,1.0,2,shared
158.0,1.32878,103.84832,Apartment,Entire home/apt,4,1.0,1.0,1,baths
298.0,1.31675,103.85099,Condominium,Entire home/apt,6,3.0,3.0,3,baths
113.0,1.28018,103.7856,Home,Private room,1,1.0,1.0,1,shared
40.0,1.33835,103.70369,Apartment,Private room,2,2.0,1.0,1,private
1000.0,1.26586,103.8101,Condominium,Entire home/apt,8,3.0,4.0,2,baths
59.0,1.28456,103.83405,Apartment,Private room,1,1.0,1.0,2,shared
59.0,1.28456,103.83405,Apartment,Private room,1,1.0,1.0,2,shared
59.0,1.28355,103.83323,Apartment,Private room,1,1.0,1.0,2,shared
59.0,1.28456,103.83405,Apartment,Private room,1,1.0,1.0,2,shared
350.0,1.31875,103.84413,Apartment,Entire home/apt,4,2.0,2.0,2,baths
1000.0,1.26705,103.81141,Condominium,Entire home/apt,8,3.0,4.0,2,baths
1000.0,1.267,103.81143,Condominium,Entire home/apt,8,3.0,4.0,2,baths
35.0,1.43058,103.77839,Home,Private room,1,1.0,1.0,1,shared
298.0,1.29593,103.8375,Apartment,Entire home/apt,9,3.0,4.0,2,baths
530.0,1.29388,103.828,Condominium,Entire home/apt,5,2.0,2.0,2,baths
475.0,1.29387,103.82651,Apartment,Entire home/apt,5,2.0,2.0,2,baths
530.0,1.29386,103.82652,Condominium,Entire home/apt,2,1.0,1.0,1,baths
528.0,1.31259,103.75838,Condominium,Entire home/apt,6,3.0,3.0,2,baths
220.0,1.28138,103.85332,Apartment,Hotel room,2,1.0,2.0,1,private
180.0,1.27338,103.84546,Apartment,Entire home/apt,2,1.0,1.0,1,baths
72.0,1.34218,103.71697,Condominium,Private room,2,1.0,1.0,1,private
48.0,1.2841,103.84253,Apartment,Private room,1,1.0,1.0,1,private
188.0,1.34193,103.71764,Condominium,Private room,2,1.0,1.0,1,private
110.0,1.30686,103.89806,Condominium,Entire home/apt,2,1.0,1.0,1,baths
155.0,1.34179,103.71839,Condominium,Private room,2,1.0,1.0,1,baths
26.0,1.31462,103.8587,Hostel,Shared room,6,1.0,6.0,7,shared
26.0,1.31599,103.8604,Hostel,Shared room,4,1.0,4.0,7,shared
104.0,1.31649,103.85976,Hostel,Private room,4,1.0,4.0,7,shared
59.0,1.31045,103.86321,Apartment,Private room,1,1.0,1.0,3,baths
490.0,1.31354,103.75811,Apartment,Entire home/apt,6,3.0,3.0,2,baths
56.0,1.31656,103.85981,Hostel,Shared room,2,1.0,4.0,7,shared
200.0,1.31498,103.86018,Hostel,Private room,8,1.0,4.0,7,shared
550.0,1.29298,103.84194,Apartment,Entire home/apt,7,3.0,4.0,2,baths
587.0,1.29261,103.84249,Apartment,Entire home/apt,7,3.0,4.0,2,baths
674.0,1.29312,103.84215,Apartment,Entire home/apt,7,3.0,4.0,2,baths
90.0,1.36658,103.82952,Condominium,Shared room,2,1.0,1.0,1,shared
110.0,1.31114,103.873,Hostel,Hotel room,2,1.0,1.0,2,shared
93.0,1.31357,103.85742,Condominium,Entire home/apt,2,1.0,1.0,1,baths
105.0,1.31227,103.85819,Condominium,Entire home/apt,2,1.0,1.0,1,baths
